Twitter ID;User Name;Sex;SID 1;SID 2;SID 3;SID 4;SID 5;;;0;1;2;3;4;5;TASK
Loredanamar79;;F;1;1;1;1;1;;;0;1;0;0;0;0;T3
AndreaDianetti;;M;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
piercamillo;;M;0;0;0;0;0;Member of +Europa political party;;1;0;0;0;0;0;T3
chilhavistorai3;;U;0;0;0;0;0;TV show page;;1;0;0;0;0;0;T3
micheleiovine87;;M;0;0;0;0;0;Not explicit political orientation ;;1;0;0;0;0;0;T3
VelvetMagIta;;U;0;0;0;0;0;Journalists;;1;0;0;0;0;0;T3
pfmajorino;;M;2;2;2;2;2;;;0;0;1;0;0;0;T3
rossanafrancio1;;F;1;1;1;1;1;;;0;1;0;0;0;0;T3
hayet12088799;;F;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
bancaetica;;U;0;0;0;0;0;Bank page;;1;0;0;0;0;0;T3
GianlucaCovelli;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
the_cinziettis;;F;2;0;0;2;0;Not explicit political orientation;;0,6;0;0,4;0;0;0;T3
eciucchi;;M;2;2;2;2;2;Left wing - https://twitter.com/eciucchi/status/1157945666959814656;;0;0;1;0;0;0;T3
EPCCattelan;;U;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
reneelettra;;F;0;0;0;0;0;Partito Animalista italiano / Simpatizzante 5 stelle ( https://twitter.com/reneelettra/status/1166351478644195331 https://twitter.com/reneelettra/status/1167038923287269377);;1;0;0;0;0;0;T3
falloutzay;;U;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
maurocauchi;;M;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
MenorraPiccicud;;F;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
SandroVeronesi;;M;0;0;0;0;0;Not explicit political orientation   ;;1;0;0;0;0;0;T3
salvacaldarone;;M;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
Cloe9cloe;;F;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
AryaNuova;;F;2;2;2;2;2;;;0;0;1;0;0;0;T3
FiammeOroRugby;;U;0;0;0;0;0;;;1;0;0;0;0;0;T3
UNICEF_Italia;;U;0;0;0;0;0;Unicef page;;1;0;0;0;0;0;T3
MagDemocratica;;U;0;0;0;0;0;Page about right and policy;;1;0;0;0;0;0;T3
FiloMagnini;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
andrea_pancani;;M;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
PLaFaina;;M;2;2;2;2;2;;;0;0;1;0;0;0;T3
dolcevita_mag;;U;0;0;0;0;0;Page of information;;1;0;0;0;0;0;T3
Danyela_78;;F;0;0;0;0;0;;;1;0;0;0;0;0;T3
MasonSalvo;;M;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
NicoSavi;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
Sarita_Libre;;F;0;0;0;0;0;Left wing - no specific political party - against PD;;1;0;0;0;0;0;T3
AmiciUfficiale;;U;0;0;0;0;0;Tv show page;;1;0;0;0;0;0;T3
BlossomSilvia;;F;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
valemille;;F;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
claudiomasi5;;M;4;4;4;4;4;;;0;0;0;0;1;0;T3
clahahahah;;F;0;0;0;0;0;Not explicit political orientation ;;1;0;0;0;0;0;T3
Penombra_90;;F;1;1;1;1;1;;;0;1;0;0;0;0;T3
Ceccoricci;;M;2;2;2;2;2;;;0;0;1;0;0;0;T3
fra_st;;F;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
nonsonorachele;;F;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
AlbertHofman72;;M;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
leo_serri7;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
faoroebasta;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
AndreaMarcucci;;M;2;2;2;2;2;PD politician;;0;0;1;0;0;0;T3
gabelmanu;;F;4;4;4;4;4;https://twitter.com/gabelmanu/status/1159534904402747392;;0;0;0;0;1;0;T3
Elisa_Markuz81;;F;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
lana_carlotta;;F;1;1;1;1;1;;;0;1;0;0;0;0;T3
JohannesBuckler;;U;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
saria_mba;;F;0;0;0;0;0;Not explicit political orientation ;;1;0;0;0;0;0;T3
nicolemottin96;;F;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
ilmessaggeroit;;U;0;0;0;0;0;Italian newspaper page;;1;0;0;0;0;0;T3
RaiTre;;U;0;0;0;0;0;Rai3 page;;1;0;0;0;0;0;T3
Negramaro;;U;0;0;0;0;0;Musical band - Not political content;;1;0;0;0;0;0;T3
giuliainnocenzi;;F;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
cottamirella;;F;1;1;1;1;1;;;0;1;0;0;0;0;T3
DemisUsai;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
lacriscros;;F;0;0;0;0;0;No tweets in the selected time windows;;1;0;0;0;0;0;T3
spazioemanuele;;M;0;0;0;0;0;;;1;0;0;0;0;0;T3
fntlrt;;M;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
Minumunfax;;M;1;1;1;1;1;;;0;1;0;0;0;0;T3
de_feco;;M;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
MarcelloForcina;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
pmattoccia;;F;0;0;0;0;0;No explicit political orientation;;1;0;0;0;0;0;T3
LittleLadyTerry;;F;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
romaforever_it;;U;0;0;0;0;0;AS Roma football page;;1;0;0;0;0;0;T3
stefi1909;;F;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
bettabettanesi;;F;1;1;1;1;1;;;0;1;0;0;0;0;T3
nonfraledonne;;F;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
LaMuseP;;F;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
Rich_Peru;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
_Marco2808;;M;3;3;3;3;3;https://twitter.com/_Marco2808/status/1155846680010526720 , https://twitter.com/_Marco2808/status/1163160434620469248;;0;0;0;1;0;0;T3
kingchalana;;M;0;0;0;0;0;Not explicit political orientation ;;1;0;0;0;0;0;T3
stiv_man;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
silvia_belfare;;F;2;2;2;2;2;;;0;0;1;0;0;0;T3
lacomplessa;;F;0;0;0;0;0;;;1;0;0;0;0;0;T3
MoniCarda76;;F;1;1;1;1;1;;;0;1;0;0;0;0;T3
magnetoelastica;;F;0;0;0;0;0;;;1;0;0;0;0;0;T3
IlCommentatore_;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
24ILmagazine;;U;0;0;0;0;0;Magazine page;;1;0;0;0;0;0;T3
diaugustopa;;M;0;0;0;0;0;Not explicit political orientation ;;1;0;0;0;0;0;T3
wolandine;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
JoeLionGomez;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
annamdand1963;;F;0;0;0;0;0;Not   discriminant political content;;1;0;0;0;0;0;T3
FedeChiarato;;F;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
ivanburatti;;M;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
essereintegrale;;U;0;0;0;0;0;;;1;0;0;0;0;0;T3
il_sopra;;M;2;0;0;2;0;;;0,6;0;0,4;0;0;0;T3
frafacchinetti;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
Jessyclover;;F;2;2;2;2;2;;;0;0;1;0;0;0;T3
LaComparessa;;F;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
BullaInterista;;M;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
MSF_ITALIA;;U;0;0;0;0;0;"""Medici senza frontiere"" page";;1;0;0;0;0;0;T3
MaxGramel;;U;0;0;0;0;0;Journalist;;1;0;0;0;0;0;T3
seghepenso;;M;2;2;2;2;2;;;0;0;1;0;0;0;T3
AntDiBella;;M;0;0;0;0;0;Rainews24 director ;;1;0;0;0;0;0;T3
ViolaMilano;;F;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
giannigipi;;M;0;0;0;0;0;Central political position;;1;0;0;0;0;0;T3
GregoriodeFalco;;M;0;0;0;0;0;Not explicit political orientation - ex member of m5s;;1;0;0;0;0;0;T3
astro_luca;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
1giornodapecora;;U;0;0;0;0;0;Italian radio program page;;1;0;0;0;0;0;T3
mktrsclub;;U;0;0;0;0;0;Marketing association page;;1;0;0;0;0;0;T3
aforista_l;;M;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
VincenzoVitale_;;M;0;0;0;0;0;https://twitter.com/VincenzoVitale_/status/1139804198378377217;;1;0;0;0;0;0;T3
adrmst1;;F;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
sempregeneroso;;M;1;1;1;1;1;Many tweets supporting Salvini;;0;1;0;0;0;0;T3
AnnaBrondino;;F;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
zetappi;;M;0;0;0;2;2;;;0,6;0;0,4;0;0;0;T3
Viperissima_;;F;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
NetflixIT;;U;0;0;0;0;0;Netflix Italia page;;1;0;0;0;0;0;T3
carmentpf;;F;1;1;1;1;1;;;0;1;0;0;0;0;T3
GiovanniArduino;;M;0;0;0;0;0;;;1;0;0;0;0;0;T3
scaranovinc;;M;0;0;0;0;0;V.Presidente GConfindustria Puglia;;1;0;0;0;0;0;T3
ciaodom;;M;2;2;2;2;2;;;0;0;1;0;0;0;T3
IlFuGigiBi;;M;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
Sfigosauro;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
LisaNemesi1965;;F;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
avvocatbozzelli;;M;0;0;0;0;0;Not explicit political orientation ;;1;0;0;0;0;0;T3
Toninho87;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
irduralo;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
RepubblicaTv;;U;0;0;0;0;0;"""Repubblica TV"" - news page";;1;0;0;0;0;0;T3
Dayafter2012;;M;1;1;1;1;1;https://twitter.com/Dayafter2012/status/1145986647009501185;;0;1;0;0;0;0;T3
marinellafly12;;F;4;4;4;4;4;;;0;0;0;0;1;0;T3
polterscheiss;;M;3;3;3;3;3;;;0;0;0;1;0;0;T3
perdetutto68;;M;2;0;0;2;0;Not explicit political orientation;;0,6;0;0,4;0;0;0;T3
Lascia_Perde;;F;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
teresa90175867;;F;4;4;4;4;4;;;0;0;0;0;1;0;T3
licterature;;F;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
fabiotitty;;M;4;4;4;4;4;;;0;0;0;0;1;0;T3
Gazzetta_it;;U;0;0;0;0;0;"""Gazzetta dello sport"" - sports news";;1;0;0;0;0;0;T3
MZack90;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
frankgabbani;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
_VeronicaG;;F;0;0;0;0;0;Not explicit political orientation ;;1;0;0;0;0;0;T3
13mari81;;F;2;2;2;2;2;;;0;0;1;0;0;0;T3
SkyUno;;U;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
foresta233;;M;2;2;2;2;2;;;0;0;1;0;0;0;T3
RaffaeleFitto;;M;5;5;5;5;5;Ex politician of F.I.;;0;0;0;0;0;1;T3
ventolaterale;;U;0;0;0;0;0;;;1;0;0;0;0;0;T3
Matteo_Boh_;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
IGT_official;;U;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
giannifantoni;;M;0;0;0;0;0;;;1;0;0;0;0;0;T3
marukosocial;;M;2;2;2;2;2;;;0;0;1;0;0;0;T3
ConversioneOrg;;M;1;1;1;1;1;;;0;1;0;0;0;0;T3
Ornella29631043;;F;0;0;0;0;0;;;1;0;0;0;0;0;T3
granumfortis;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
IUS_VE;;U;0;0;0;0;0;IUSVE university page;;1;0;0;0;0;0;T3
giovannifrusso;;M;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
XFactor_Italia;;U;0;0;0;0;0;Tv program page;;1;0;0;0;0;0;T3
_D_E_V_I_L;;M;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
lorenzojova;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
scannavo;;M;4;4;4;4;4;Journalist;;0;0;0;0;1;0;T3
SkySport;;U;0;0;0;0;0;;;1;0;0;0;0;0;T3
INFN_;;U;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
newsmarijuanait;;U;0;0;0;0;0;Page about the legalisation of marijuana in italy;;1;0;0;0;0;0;T3
emmabonino;;F;2;2;2;2;2;"""+Europa"" Leader";;0;0;1;0;0;0;T3
scintilla_rm;;F;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
SassuoloUS;;U;0;0;0;0;0;"""Sassuolo"" - football club page";;1;0;0;0;0;0;T3
billecimarco;;M;0;0;0;0;0;Not explicit political orientation   ;;1;0;0;0;0;0;T3
WalterRossi2;;M;2;2;3;2;2;;;0;0;0,8;0,2;0;0;T3
ila9687;;F;2;2;2;2;2;;;0;0;1;0;0;0;T3
EmanuelePiccion;;M;0;0;0;0;0; No tweets in the selected time window;;1;0;0;0;0;0;T3
tvsorrisi;;U;0;0;0;0;0;Magazine page;;1;0;0;0;0;0;T3
CorradinoMineo;;M;0;0;2;2;0;Left wing;;0,6;0;0,4;0;0;0;T3
MartinaSannino;;F;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
Taweete;;U;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
Nicholas_J_F;;M;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
antoniorunci;;M;1;1;1;1;1;;;0;1;0;0;0;0;T3
Klingsor_8;;M;4;4;4;4;4;;;0;0;0;0;1;0;T3
MorenaCapoccia;;F;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
fabrizioesabri;;F;1;1;1;1;1;Many tweets supporting Matteo Salvini;;0;1;0;0;0;0;T3
spinozait;;U;0;0;0;0;0;Blog;;1;0;0;0;0;0;T3
mattiafeltri;;M;0;0;0;0;0;Journalist;;1;0;0;0;0;0;T3
nakys69;;M;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
portaluppiluigi;;M;2;2;2;2;2;;;0;0;1;0;0;0;T3
fabfazio;;M;2;2;2;2;2;TV conductor (for sure from PD);;0;0;1;0;0;0;T3
incorreggibile;;F;1;1;1;1;1;;;0;1;0;0;0;0;T3
Trasparente_;;F;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
ornella_minafra;;M;0;0;0;0;0;Not explixit political orientation;;1;0;0;0;0;0;T3
robertaebasta_;;F;2;2;2;2;2;;;0;0;1;0;0;0;T3
Danju992;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
maxmanni68;;M;0;0;0;0;0;Not political content ;;1;0;0;0;0;0;T3
paolacontini64;;F;2;2;2;2;2;;;0;0;1;0;0;0;T3
buioeIuce;;F;2;2;2;2;0;;;0,2;0;0,8;0;0;0;T3
ENRICOECCA;;M;1;1;1;1;1;https://twitter.com/ENRICOECCA/status/1166434101777379328;;0;1;0;0;0;0;T3
movittone;;F;2;2;2;2;2;Left wing - Renzi;;0;0;1;0;0;0;T3
FrustalupiMario;;M;2;2;0;2;0;;;0,4;0;0,6;0;0;0;T3
ClaudioBollenti;;M;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
CasariniR;;M;2;2;2;2;2;;;0;0;1;0;0;0;T3
Wewy75;;F;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
SF_sarafabris;;F;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
giovanniciacci;;M;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
vololibrato;;F;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
aldagrassa;;F;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
nicocappelletti;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
a_padellaro;;M;0;0;0;0;0;Journalist;;1;0;0;0;0;0;T3
carlo7464;;M;0;0;0;0;0;Not explicit political orientation ;;1;0;0;0;0;0;T3
buddy_bradley;;M;0;0;0;0;0;;;1;0;0;0;0;0;T3
roshellemusic;;U;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
federica89M;;F;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
stegru1;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
ComuneBagnaria;;U;0;0;0;0;0;The municipality of Bagnaria page;;1;0;0;0;0;0;T3
teatroallascala;;U;0;0;0;0;0;;;1;0;0;0;0;0;T3
lisottina;;F;0;0;0;0;0;Central political position - Emma Bonino;;1;0;0;0;0;0;T3
STEx86;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
IICMontreal;;U;0;0;0;0;0; Italian Institute of Culture in Montreal;;1;0;0;0;0;0;T3
ElisaGraffeo;;F;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
wilmadiddio56;;F;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
wonderpisa;;F;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
Pgius75;;M;0;0;0;0;0;Extreme right - Forza Nuova;;1;0;0;0;0;0;T3
_SofiaL7_;;F;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
deb8479eaeef410;;F;0;0;0;0;0;Extreme left - profile description: comunista;;1;0;0;0;0;0;T3
makkox;;M;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
alebalditwi;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
pbecchi;;M;1;0;0;1;0;;;0,6;0,4;0;0;0;0;T3
Veruska89835965;;F;1;1;1;1;1;https://twitter.com/Veruska89835965/status/1176628442181357569;;0;1;0;0;0;0;T3
ilpiucompleto1;;M;0;0;0;0;0;Not explicit political orientation   ;;1;0;0;0;0;0;T3
VittorioBotti;;M;2;2;0;2;0;;;0,4;0;0,6;0;0;0;T3
BuiOscuro;;U;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
angelocitracca;;M;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
sgcampania;;U;0;0;0;0;0;Journalist's union page;;1;0;0;0;0;0;T3
Milanoguida;;U;0;0;0;0;0;Guided tour milan page;;1;0;0;0;0;0;T3
AlePol65_2;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
monicaguerzoni;;F;0;0;0;0;0;Journalist;;1;0;0;0;0;0;T3
Massimi92120067;;M;2;2;2;2;2;;;0;0;1;0;0;0;T3
aned_let;;U;0;0;0;0;0;Literary page;;1;0;0;0;0;0;T3
elena_giusini;;F;2;2;2;2;2;;;0;0;1;0;0;0;T3
sottoinchiesta;;U;0;0;0;0;0;Radio 1 program page;;1;0;0;0;0;0;T3
RedOrfeo;;M;0;0;0;0;0;Not explixit political orientation;;1;0;0;0;0;0;T3
GiuseppeNava3;;M;1;1;1;1;1;;;0;1;0;0;0;0;T3
carinatai9;;F;0;0;0;0;0;;;1;0;0;0;0;0;T3
g_effe;;M;4;4;4;4;4;;;0;0;0;0;1;0;T3
cgcronos;;M;0;0;0;1;1;;;0,6;0,4;0;0;0;0;T3
andrea86_nenci;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
niccofranco;;M;2;0;0;2;0;Not explicit political orientation / Left wing;;0,6;0;0,4;0;0;0;T3
boostap;;F;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
MatteoCastio;;M;4;4;4;4;4;;;0;0;0;0;1;0;T3
GuidoCrosetto;;M;3;3;0;3;0;;;0,4;0;0;0,6;0;0;T3
giorgiomeletti;;M;0;0;0;0;0;Journalist;;1;0;0;0;0;0;T3
marcktre;;M;0;0;0;0;0;Journalist;;1;0;0;0;0;0;T3
goldielocks75;;F;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
Paolo52643974;;M;1;1;1;1;1;;;0;1;0;0;0;0;T3
AAtheMerciless;;M;0;0;0;0;0;;;1;0;0;0;0;0;T3
ConteZero76;;M;0;0;0;0;0;;;1;0;0;0;0;0;T3
maurodenti;;M;2;2;2;2;2;Left wing;;0;0;1;0;0;0;T3
DeBortoliF;;M;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
SabinaGuzzanti;;F;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
melablog;;U;0;0;0;0;0;Apple blog page ;;1;0;0;0;0;0;T3
marzia75;;F;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
saramaug11990;;F;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
cremaschinim;;F;1;1;1;1;1;;;0;1;0;0;0;0;T3
smmdayit;;U;0;0;0;0;0;Social media marketing page;;1;0;0;0;0;0;T3
cippottinav;;F;0;0;0;0;0;Not political content ;;1;0;0;0;0;0;T3
AlbertiFederico;;M;1;1;1;1;1;;;0;1;0;0;0;0;T3
andreabassoon;;M;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
emicragn;;M;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
coasterhes;;F;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
RealAlbericoyes;;M;0;0;0;0;0; No tweets in the selected time window;;1;0;0;0;0;0;T3
MaridaLomPijola;;F;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
sonolucadini;;M ;2;2;0;2;0;;;0,4;0;0,6;0;0;0;T3
Franc3scaMari;;F;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
Vania_Bulova;;F;1;1;1;1;1;;;0;1;0;0;0;0;T3
Giorgiolaporta;;M;1;1;1;1;1;Many tweets supporting Lega and Matteo Salvini;;0;1;0;0;0;0;T3
altemaree;;F;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
RussoAda;;F;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
maurizio_cresce;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
pasqualearria;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
theghostfive;;M;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
NichiVendola;;M;2;0;0;2;0;Left wing - president of Sinistra Ecologia Libertà political party;;0,6;0;0,4;0;0;0;T3
ArturoStretto;;M;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
DAVIDPARENZO;;M;0;0;0;2;0;Not explicit political orientation;;0,8;0;0,2;0;0;0;T3
Anansi05885103;;F;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
improtaf;;M;1;1;1;1;1;;;0;1;0;0;0;0;T3
enzaturrisi;;F;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
kikkadna;;F;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
GiancarloDeRisi;;M;1;1;1;1;1;;;0;1;0;0;0;0;T3
alecattelan;;M;0;0;0;0;0;;;1;0;0;0;0;0;T3
IsabellaRegalia;;F;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
rivamesta;;M;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
ARISA_OFFICIAL;;F;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
giulialauraf;;F;0;0;0;0;0;Not political content;;1;0;0;0;0;0;T3
LaSkilly;;F;2;0;0;0;0;Left wing - ambientalist;;0,8;0;0,2;0;0;0;T3
essexelle;;F;0;0;0;0;0;Not explicit political orientation;;1;0;0;0;0;0;T3
Sylvie_Vecchini;;F;2;2;2;2;0;;;0,2;0;0,8;0;0;0;T3
stagliacollo;;M;3;1;1;3;0;Right wing;;0,2;0,4;0;0,4;0;0;T3
GAngrilli;;M;1;1;1;1;1;;;0;1;0;0;0;0;T3
Mariolino1962;;M;1;1;1;1;1;;;0;1;0;0;0;0;T3
giorgiovascotto;;M;2;2;2;2;2;;;0;0;1;0;0;0;T3
Cofferati;;M;0;0;0;0;0;No tweets in the selected time window;;1;0;0;0;0;0;T3
PippoFagone;;M;0;0;0;0;0;no politics;;1;0;0;0;0;0;T3
AppulusSamnite;;U;4;4;4;4;4;;;0;0;0;0;1;0;T3
Rickyrickyric89;;M;1;5;1;1;1;;;0;0,8;0;0;0;0,2;T3
TeamEstinzione;;U;0;0;0;0;0;page;;1;0;0;0;0;0;T3
GioChirilly;;F;1;1;1;1;1;against every party, not lw;;0;1;0;0;0;0;T3
intoxicayn;;F;2;2;2;2;2;;;0;0;1;0;0;0;T3
Moixus1970;;M;2;2;2;2;2;;;0;0;1;0;0;0;T3
hampelotto2;;M;1;1;5;1;5;;;0;0,6;0;0;0;0,4;T3
arica72;;F;0;0;0;0;0;;;1;0;0;0;0;0;T3
_unstoppablexx_;;F;0;0;0;0;0;;;1;0;0;0;0;0;T3
_larrycuddles;;U;0;0;0;0;0;;;1;0;0;0;0;0;T3
mariomaggi7;;M;3;3;3;3;3;;;0;0;0;1;0;0;T3
nihonara;;U;0;0;0;0;0;radio page;;1;0;0;0;0;0;T3
Thunder73499305;;M;3;3;3;3;3;;;0;0;0;1;0;0;T3
simonett62;;F;1;1;1;1;1;;;0;1;0;0;0;0;T3
GiacoGiovanni;;M;2;2;2;2;2;;;0;0;1;0;0;0;T3
artvseok;;F;0;0;0;0;0;;;1;0;0;0;0;0;T3
AgenoreCupio;;M;2;2;2;2;2;;;0;0;1;0;0;0;T3
Vale339Vale;;F;1;1;1;1;1;;;0;1;0;0;0;0;T3
alvianoc63;;M;3;3;3;3;3;;;0;0;0;1;0;0;T3
HHezerS_;;M;0;0;0;0;0;;;1;0;0;0;0;0;T3
mnemocs;;M;0;0;0;0;0;;;1;0;0;0;0;0;T3
Cittadinanzatti;;U;0;0;0;0;0;it s an organization;;1;0;0;0;0;0;T3
digecla;;M;1;1;1;1;1;;;0;1;0;0;0;0;T3
Alessan35975182;;U;4;4;4;4;4;;;0;0;0;0;1;0;T3
margotten78;;M;4;4;4;4;4;;;0;0;0;0;1;0;T3
caiotta1;;F;0;0;0;0;0;;;1;0;0;0;0;0;T3
minjooprint;;F;0;0;0;0;0;;;1;0;0;0;0;0;T3
SergioVerga3;;M;5;5;5;5;5;;;0;0;0;0;0;1;T3
